"Name","Address","Description","Longitude","Latitude","TimeStamp","TimeSpan:begin","TimeSpan:end","GettyID","Bundesland","Link",""
"Kopf eines Schergen","Freiburg im Breisgau","Martyrium, Leiden, Scheitern, Tod des hl. Klemens  Anker · Galeere · Heiliger · Klemens (Papst, 1, Heiliger) · Lamm · Märtyrer · Mühlstein · Papst · Religion · christliche Religion · übernatürlich","7.85285555555560","47.99384722222200","1265-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/741",""
"Kopf eines Schergen","Freiburg im Breisgau","Martyrium, Leiden, Scheitern, Tod des hl. Cyriacus  Artemia · Axt · Beil · Buch · Cyriacus von Rom (Heiliger) · Dämon · Diakon · Drache · Exorzismus (Buch für) · Heiliger · Mädchen · Märtyrer · Nothelfer · Palmwedel · Religion · christliche Religion · mit Füßen treten · trampeln · übernatürlich","7.85285555555560","47.99384722222200","1265-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/739",""
"Kopf eines Engels","Freiburg im Breisgau","die Trauerprozession (Marientod) (+ Engel)  Apostel · Apostelgeschichte 01 · Begräbnis · Bibel · Christus · Engel · Grab · Johannes 20-21 · Jünger · Krönung · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthäus 28 · Neues Testament · Prozession · Töchter der Hebräer","7.85285555555560","47.99384722222200","1265-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/743",""
"Martyrium der Hl. Fausta","Freiburg im Breisgau","weibliche Heilige (FAUSTA) - Martyrium, Leiden, Scheitern, Tod einer weiblichen Heiligen  Frau · Heiliger · Hinrichtung · Leiden · Märtyrer · Religion · christliche Religion · foltern · übernatürlich","7.85285555555560","47.99384722222200","1265-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/738",""
"Marienkrönung, Anbetung der Könige","Freiburg im Breisgau","Maria wird von Christus gekrönt (+ Engel)  Apostel · Apostelgeschichte 01 · Bibel · Christus · Dreifaltigkeit · Engel · Himmel · Johannes 20-21 · Jünger · Krönung · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthäus 28 · Neues Testament · Töchter der Hebräer · krönen;    die Anbetung des Christuskindes (Geburt Christi)  Anbetung · Bibel · Christus · Christuskind · Joseph (Heiliger) · Kindheit (frühe) · Maria (Jungfrau) · Neues Testament","7.85278888888890","47.99558055555600","1265-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1432",""
"Kopf Christi","Freiburg im Breisgau","Marientod: Christus erscheint und holt Marias Seele ab (assumptio animae) (+ Engel)  Apostel · Apostelgeschichte 01 · Bibel · Christus · Dormition · Engel · Johannes 20-21 · Johannes der Evangelist (Heiliger) · Jünger · Kerze · Krönung · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthäus 28 · Neues Testament · Seele · Töchter der Hebräer · Totenbett · assumptio animae · schlafen","7.85285555555560","47.99384722222200","1265-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/742",""
"Weinlaubornament","Freiburg im Breisgau","Laubwerkornament  Gesellschaft · Kultur · Kunst · Laub · Oeffentlichkeit · Ornament · Pflanze · Zivilisation","7.85285555555560","47.99384722222200","1275-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/805",""
"Anbetung der Könige","Freiburg im Breisgau","die Anbetung des Christuskindes (Geburt Christi)  Anbetung · Bibel · Christus · Christuskind · Joseph (Heiliger) · Kindheit (frühe) · Maria (Jungfrau) · Neues Testament","7.85285555555560","47.99384722222200","1280-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/799",""
"Eichenlaubornament","Freiburg im Breisgau","Laubwerkornament  Gesellschaft · Kultur · Kunst · Laub · Oeffentlichkeit · Ornament · Pflanze · Zivilisation","7.85285555555560","47.99384722222200","1285-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/806",""
"Kopf eines Engels","Freiburg im Breisgau","der gekreuzigte Christus mit Maria und Johannes zu beiden Seiten des Kreuzes (+ Engel)  Bibel · Christus · Engel · Golgatha · Johannes 19 · Johannes der Evangelist (Heiliger) · Kalvarienberg · Kreuz Christi · Kreuzigung · Kreuzigungsgruppe · Lukas 23 · Maria (Jungfrau) · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Tod · letzte Stunden","7.85285555555560","47.99384722222200","1285-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/749",""
"Eichen- und Weinlaubornament","Freiburg im Breisgau","Laubwerkornament  Gesellschaft · Kultur · Kunst · Laub · Oeffentlichkeit · Ornament · Pflanze · Zivilisation","7.85285555555560","47.99384722222200","1285-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/807",""
"Passfeld mit Christusfragment","Freiburg im Breisgau","Christus zeigt Thomas seine Wunden  Apostel · Apostelgeschichte 01 · Bibel · Christus · Johannes 20-21 · Jünger · Lukas 24 · Markus 16 · Matthäus 28 · Neues Testament · Thomas (Heiliger) · Unglaube · Wunde · zeigen","7.85285555555560","47.99384722222200","1285-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/748",""
"Martyrium des Hl. Laurentius","Esslingen","Martyrium, Leiden, Scheitern, Tod des hl. Laurentius - Leichenschändung am Körper eines männlichen Heiligen  Bratrost · Buch · Dalmatika · Diakon · Geldbeutel · Gold · Heiliger ·Hinrichtung · Kelch · Kreuz · Laurentius (Heiliger) · Leichnam · Leiden · Märtyrer · Misshandlung · Münze · Palmwedel · Religion · Weihrauchgefäß · christliche Religion · foltern · übernatürlich  Henker  Berufe · Gesellschaft · Gesetz · Henker · Kultur · Rechtsprechung · Strafe · Strafgesetz · Strafrecht · Zivilisation","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/360",""
"Hl. Paulus","Altshausen","besondere Darstellungsformen des hl. Paulus  Apostel · Buch · Heiliger · Paulus (Heiliger) · Religion · Schriftrolle · Schwert · christliche Religion · übernatürlich","9.53748611111110","47.93531388888900","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/160",""
"Apostel Petrus","Segringen","der Apostel Petrus, erster Bischof von Rom; mögliche Attribute: Buch, Hahn, (umgekehrtes) Kreuz, Krummstab mit drei Querbalken, Fisch, Schlüssel, Schriftrolle, Schiff, Tiara - Bildnis eines männlichen Heiligen  Apostel · Bildnis · Bischofsstab · Buch · Fisch · Hahn · Heiliger · Kreuz · Krummstab · Petrus (Heiliger) · Porträt · Querbalken · Religion · Schiff · Schlüssel · Schriftrolle · Tiara · christliche Religion · übernatürlich · umgekehrt","10.29209166666700","49.06042777777800","1300-01-01","","","","Bayern","http://id.corpusvitrearum.de/images/3422",""
"Marientod","Esslingen","Marientod: Christus erscheint und holt Marias Seele ab (assumptio animae)  Apostel · Apostelgeschichte 01 · Bibel · Christus · Dormition · Johannes 20-21 · Johannes der Evangelist (Heiliger) · Jünger · Kerze · Krönung · Lukas 24 · Maria (Jungfrau) · Markus 16 · Matthäus 28 · Neues Testament · Seele · Töchter der Hebräer · Totenbett · assumptio animae · schlafen  der Apostel Petrus, erster Bischof von Rom; mögliche Attribute: Buch, Hahn, (umgekehrtes) Kreuz, Krummstab mit drei Querbalken, Fisch, Schlüssel, Schriftrolle, Schiff, Tiara - Bildnis eines männlichen Heiligen  Apostel · Bildnis · Bischofsstab · Buch · Fisch · Hahn · Heiliger · Kreuz · Krummstab · Petrus (Heiliger) · Porträt · Querbalken · Religion · Schiff · Schlüssel · Schriftrolle · Tiara · christliche Religion · übernatürlich · umgekehrt","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/343",""
"Martyrium der Hl. Lucia","Esslingen","der hl. Lucia wird mit einem Dolch oder Schwert die Kehle durchgeschnitten  Auge · Dolch · Flamme · Frau · Heiliger · Jungfrau · Kehle · Lampe · Lucia (Heilige) · Märtyrer · Ochse · Religion · Schwert · christliche Religion · durchbohren · erstechen · übernatürlich  Henker  Berufe · Gesellschaft · Gesetz · Henker · Kultur · Rechtsprechung · Strafe · Strafgesetz · Strafrecht · Zivilisation","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/357",""
"Madonna mit Kind und Stifterin","Heiligkreuztal","Madonna: stehende (oder halbfigurige) Maria mit dem Christuskind an der Brust (+ Stifter, Bittsteller, mit oder ohne Schutzheilige(n))  Bittsteller · Brust · Busen · Christuskind · Halbfigur · Heiliger · Madonna (Maria mit Kind) · Maria (Jungfrau) · Patron · Religion · Schutzpatron · Stifter · christliche Religion · stehen · uebernatuerlich","9.40328333333330","48.13589444444400","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1464",""
"Flucht nach Ägypten","Esslingen","die Flucht nach Ägypten: Maria, Joseph und das Kind (zusätzlich können andere Personen dargestellt sein) sind unterwegs; in der Regel reitet Maria auf einem Esel  Aegypten · Bibel · Christus · Christuskind · Esel · Heilige Familie · Joseph (Heiliger) · Kindheit (frühe) · Maria (Jungfrau) · Matthäus 02 · Neues Testament · Reise · fliehen","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/337",""
"Pflanzenornamente, Wappen","Bebenhausen","Wappen (als Staatssymbol etc.) (+ Stadt; Gemeinde)  Gesellschaft · Kultur · Staat · Stadt · Stadtsymbol · Symbol · Wappen · Zivilisation  Ornamente, die von pflanzlichen Formen abgeleitet sind - AA - stilisiert  Gesellschaft · Kultur · Kunst · Oeffentlichkeit · Ornament · Pflanze · Zivilisation","9.06045000000000","48.56120277777800","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/194",""
"Erscheinungen Christi nach seinem Tode, Teile eines Jüngsten Gerichtes, Kreuzigung Christi mit Maria und Johannes, Drachenkampf des Hl. Michael, Ornamentscheiben","Freiburg im Breisgau","Maria Magdalena kniet vor Christus, der in der Regel als Gärtner mit einer Hacke und/oder einem Spaten dargestellt ist: Noli me tangere  Apostel · Apostelgeschichte 01 · Bibel · Christus · Gärtner · Hacke · Johannes 20-21 · Jünger · Lukas 24 · Maria Magdalena (Heilige) · Markus 16 · Matthäus 28 · Neues Testament · Spaten · knien · noli me tangere;    Christus, der in der Regel eine Fahne hält, steigt aus dem Grab (zusätzlich sind häufig schlafende und/oder erschrockene Soldaten dargestellt)  Apostel · Apostelgeschichte 01 · Auferstehung · Banner · Bibel · Christus · Fahne · Furcht · Grab · Grab (geschlossen) · Johannes 20-21 · Jünger · Lukas 24 · Markus 16 · Matthäus 28 · Neues Testament · Soldat · offenes Grabmal · schlafen;    Christi Himmelfahrt: Christus ist fast verschwunden, nur die Füße sind noch sichtbar (+ Engel)  Apostel · Apostelgeschichte 01 · Bibel · Christus · Engel · Fuss · Himmelfahrt · Johannes 20-21 · Jünger · Lichtstrahl · Lukas 24 · Mandorla · Markus 16 · Matthäus 28 · Neues Testament · Oelberg;    die Auferstehung der Toten (beim Jüngsten Gericht)  Auferstehung · Jüngstes Gericht · Religion · Weltgericht · christliche Religion · übernatürlich;    die Wiederkunft (zweite Ankunft) Christi  Christus · Jüngstes Gericht · Religion · Weltgericht · Wiederkunft · christliche Religion · übernatürlich;    der (Höllen)sturz der Verdammten (beim Jüngsten Gericht)  Jüngstes Gericht · Religion · Verdammter · Weltgericht · christliche Religion · fallen · stürzen · übernatürlich;    der gekreuzigte Christus mit Maria und Johannes zu beiden Seiten des Kreuzes  Bibel · Christus · Golgatha · Johannes 19 · Johannes der Evangelist (Heiliger) · Kalvarienberg · Kreuz Christi · Kreuzigung · Kreuzigungsgruppe · Lukas 23 · Maria (Jungfrau) · Markus 15 · Matthäus 27 · Neues Testament · Passion Christi · Tod · letzte Stunden;    der Erzengel Michael kämpft gegen den Drachen (Teufel, Satan)  Drache · Engel · Erzengel · Michael · Religion · Satan · Teufel · christliche Religion · kämpfen · mit Füßen treten · trampeln · übernatürlich;    Ornamente in der bildenden Kunst  Gesellschaft · Kultur · Kunst · Oeffentlichkeit · Ornament · Zivilisation","7.85278888888890","47.99558055555600","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1434",""
"Tempelgang Marie","Altshausen","Maria verläßt ihre Eltern und geht in den Tempel  Abschied nehmen · Anna (Heilige) · Bibel · Hoherpriester · Joachim (Heiliger) · Jugend · Kindheit (frühe) · Maria (Jungfrau) · Neues Testament · Stufe (Treppen-) · Tempel · Weihung · darbringen (jemanden) · vorstellen (jemanden)","9.53748611111110","47.93531388888900","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/164",""
"Verkündigung an Maria","Altshausen","die Verkündigung: Maria steht (+ Hl. Dreifaltigkeit)  Bibel · Christus · Dreifaltigkeit · Erzengel · Gabriel · Geburt · Lukas 01 · Maria (Jungfrau) · Neues Testament · Unterhaltung · Verkündigung · belauschen · besuchen · lesen · stehen","9.53748611111110","47.93531388888900","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/165",""
"Hl. Bischof","Heiligkreuztal","männliche Heilige (mit NAMEN) - Bildnis eines männlichen Heiligen  Bildnis · Heiliger · Portraet · Religion · christliche Religion · uebernatuerlich","9.40328333333330","48.13589444444400","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1463",""
"Verehrung des Christuskindes","Esslingen","die Anbetung des Christuskindes durch Maria und Joseph  Anbetung · Bibel · Christus · Christuskind · Eltern · Joseph (Heiliger) · Kindheit (frühe) · Maria (Jungfrau) · Neues Testament  der Ochse und der Esel an der Krippe (Geburt Christi)  Anbetung · Bibel · Christus · Christuskind · Esel · Joseph (Heiliger) · Kindheit (frühe) · Krippe · Maria (Jungfrau) · Neues Testament · Ochse","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/332",""
"Alttestamentlicher König (David?)","Esslingen","König  Berufe · Gesellschaft · Herrscher · König · Kultur · Rang · Regierung · Ripa, Cesare · Staat · Zivilisation · auttorità o potestà · politica  David spielt für Saul auf seiner Harfe  Altes Testament · Bibel · David · Harfe · Hof · Samuel 1, 16 · Saul · musizieren","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/315",""
"Architekturbekrönung","Heiligkreuztal","","9.40328333333330","48.13589444444400","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/1467",""
"Hl. Bischof (Vogel)","Esslingen","Vögel  Erde · Natur · Tier · Vogel · Welt","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/367",""
"Baldachin","Esslingen","Baldachin  Baldachin · Bezugsstoff · Dekoration · Gesellschaft · Innenarchitektur · Kultur · Materialität · Polsterwaren · Stoff · Zivilisation · hausen  andere architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation  Arkade (Architektur)  Architektur · Archivolte · Arkade · Berufe · Bogen · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/346",""
"Wimperg-Rest","Esslingen","architektonische Details  Architektur · Berufe · Gesellschaft · Künstler · Kultur · Kunst · Zivilisation","9.30630277777780","48.74223333333300","1300-01-01","","","","Baden-Württemberg","http://id.corpusvitrearum.de/images/356",""
